student_id,section,subsection,video_id,date_viewed,duration_seconds,watched_seconds
126,Week 2,Lecture 3,lec3_v8,2018-09-30,236,236
126,Week 2,Lecture 3,lec3_v9,2018-10-05,134,134
127,Week 1,Lecture 1,lec1_v0,2018-09-15,389,389
127,Week 1,Lecture 1,lec1_v1,2018-09-15,564,9
127,Week 1,Lecture 1,lec1_v2,2018-09-15,343,343
127,Week 1,Lecture 1,lec1_v3,2018-09-15,364,321
127,Week 1,Lecture 1,lec1_v4,2018-09-15,402,316
127,Week 1,Lecture 1,lec1_v5,2018-09-15,208,109
127,Week 1,Lecture 1,lec1_v6,2018-09-21,366,357
127,Week 1,Lecture 1,lec1_v7,2018-09-21,422,418
127,Week 1,Lecture 2,lec2_v0,2018-09-26,265,265
127,Week 1,Lecture 2,lec2_v1,2018-09-26,163,163
127,Week 1,Lecture 2,lec2_v2,2018-09-26,509,335
127,Week 1,Lecture 2,lec2_v3,2018-09-27,453,407
127,Week 2,Lecture 3,lec3_v0,2018-09-27,584,363
127,Week 2,Lecture 3,lec3_v1,2018-09-27,434,434
127,Week 2,Lecture 3,lec3_v10,2018-09-27,343,197
127,Week 2,Lecture 3,lec3_v11,2018-09-27,331,97
127,Week 2,Lecture 3,lec3_v2,2018-09-27,416,335
127,Week 2,Lecture 3,lec3_v3,2018-10-02,195,11
127,Week 2,Lecture 3,lec3_v4,2018-10-02,127,127
127,Week 2,Lecture 3,lec3_v5,2018-10-02,374,208
127,Week 2,Lecture 3,lec3_v6,2018-10-02,148,148
127,Week 2,Lecture 3,lec3_v7,2018-10-02,211,56
127,Week 2,Lecture 3,lec3_v8,2018-10-02,236,236
127,Week 2,Lecture 3,lec3_v9,2018-10-02,134,134
127,Week 2,Lecture 4,lec4_v0,2018-10-07,427,50
127,Week 2,Lecture 4,lec4_v1,2018-10-07,360,360
127,Week 2,Lecture 4,lec4_v2,2018-10-07,438,275
127,Week 2,Lecture 4,lec4_v3,2018-10-09,339,339
127,Week 2,Lecture 4,lec4_v4,2018-10-09,253,229
127,Week 2,Lecture 4,lec4_v5,2018-10-10,599,520
127,Week 2,Lecture 4,lec4_v6,2018-10-09,598,270
127,Week 2,Lecture 4,lec4_v7,2018-10-10,524,153
127,Week 3,Lecture 5,lec5_v0,2018-10-10,230,230
127,Week 3,Lecture 5,lec5_v1,2018-10-10,259,193
127,Week 3,Lecture 5,lec5_v2,2018-10-14,153,153
127,Week 3,Lecture 5,lec5_v3,2018-10-17,488,488
127,Week 3,Lecture 5,lec5_v4,2018-10-17,312,312
127,Week 3,Lecture 5,lec5_v5,2018-10-17,527,225
127,Week 3,Lecture 6,lec6_v0,2018-10-18,527,446
127,Week 3,Lecture 6,lec6_v1,2018-10-19,120,120
127,Week 3,Lecture 6,lec6_v10,2018-10-19,249,135
127,Week 3,Lecture 6,lec6_v11,2018-10-19,161,161
127,Week 3,Lecture 6,lec6_v2,2018-10-19,220,220
127,Week 3,Lecture 6,lec6_v3,2018-10-19,557,427
127,Week 3,Lecture 6,lec6_v4,2018-10-19,346,74
127,Week 3,Lecture 6,lec6_v5,2018-10-20,591,340
127,Week 3,Lecture 6,lec6_v6,2018-10-20,311,311
127,Week 3,Lecture 6,lec6_v7,2018-10-20,155,113
127,Week 3,Lecture 6,lec6_v8,2018-10-20,422,422
127,Week 3,Lecture 6,lec6_v9,2018-10-20,494,489
127,Week 4,Lecture 7,lec7_v0,2018-10-20,484,484
127,Week 4,Lecture 7,lec7_v1,2018-10-30,176,176
127,Week 4,Lecture 7,lec7_v10,2018-10-30,472,251
127,Week 4,Lecture 7,lec7_v11,2018-10-30,182,90
127,Week 4,Lecture 7,lec7_v2,2018-10-30,238,238
127,Week 4,Lecture 7,lec7_v3,2018-10-30,168,168
127,Week 4,Lecture 7,lec7_v4,2018-11-05,148,101
127,Week 4,Lecture 7,lec7_v5,2018-11-05,503,340
127,Week 4,Lecture 7,lec7_v6,2018-11-05,205,205
127,Week 4,Lecture 7,lec7_v7,2018-11-05,389,389
127,Week 4,Lecture 7,lec7_v8,2018-11-05,335,335
127,Week 4,Lecture 7,lec7_v9,2018-11-05,211,38
127,Week 4,Lecture 8,lec8_v0,2018-11-05,322,322
127,Week 4,Lecture 8,lec8_v1,2018-11-05,222,222
127,Week 4,Lecture 8,lec8_v2,2018-11-05,249,249
127,Week 4,Lecture 8,lec8_v3,2018-11-05,587,268
127,Week 4,Lecture 8,lec8_v4,2018-11-05,506,506
127,Week 5,Lecture 10,lec10_v0,2018-11-05,400,105
127,Week 5,Lecture 10,lec10_v1,2018-11-06,236,26
127,Week 5,Lecture 10,lec10_v2,2018-11-06,409,409
127,Week 5,Lecture 10,lec10_v3,2018-11-06,298,117
127,Week 5,Lecture 9,lec9_v0,2018-11-06,221,221
127,Week 5,Lecture 9,lec9_v1,2018-11-06,309,309
127,Week 5,Lecture 9,lec9_v10,2018-11-06,262,262
127,Week 5,Lecture 9,lec9_v2,2018-11-08,530,38
127,Week 5,Lecture 9,lec9_v3,2018-11-08,428,406
127,Week 5,Lecture 9,lec9_v4,2018-11-08,168,168
127,Week 5,Lecture 9,lec9_v5,2018-11-08,595,216
127,Week 5,Lecture 9,lec9_v6,2018-11-08,222,32
127,Week 5,Lecture 9,lec9_v7,2018-11-08,244,101
127,Week 5,Lecture 9,lec9_v8,2018-11-09,491,491
127,Week 5,Lecture 9,lec9_v9,2018-11-09,278,20
127,Week 6,Lecture 11,lec11_v0,2018-11-09,352,203
127,Week 6,Lecture 11,lec11_v1,2018-11-09,396,396
127,Week 6,Lecture 11,lec11_v10,2018-11-09,572,242
127,Week 6,Lecture 11,lec11_v11,2018-11-09,214,24
127,Week 6,Lecture 11,lec11_v2,2018-11-09,536,536
127,Week 6,Lecture 11,lec11_v3,2018-11-09,207,207
127,Week 6,Lecture 11,lec11_v4,2018-11-09,194,194
127,Week 6,Lecture 11,lec11_v5,2018-11-09,556,423
127,Week 6,Lecture 11,lec11_v6,2018-11-09,513,415
127,Week 6,Lecture 11,lec11_v7,2018-11-09,240,240
127,Week 6,Lecture 11,lec11_v8,2018-11-09,211,211
127,Week 6,Lecture 11,lec11_v9,2018-11-09,475,31
127,Week 6,Lecture 12,lec12_v0,2018-11-09,410,410
127,Week 6,Lecture 12,lec12_v1,2018-11-09,322,129
127,Week 6,Lecture 12,lec12_v10,2018-11-09,261,261
127,Week 6,Lecture 12,lec12_v2,2018-11-10,169,63
127,Week 6,Lecture 12,lec12_v3,2018-11-10,138,17
127,Week 6,Lecture 12,lec12_v4,2018-11-10,583,21
127,Week 6,Lecture 12,lec12_v5,2018-11-10,234,234
127,Week 6,Lecture 12,lec12_v6,2018-11-10,458,398
127,Week 6,Lecture 12,lec12_v7,2018-11-10,243,243
127,Week 6,Lecture 12,lec12_v8,2018-11-10,516,516
127,Week 6,Lecture 12,lec12_v9,2018-11-10,406,117
127,Week 7,Lecture 13,lec13_v0,2018-11-10,153,153
127,Week 7,Lecture 13,lec13_v1,2018-11-10,229,229
127,Week 7,Lecture 13,lec13_v2,2018-11-10,389,181
127,Week 7,Lecture 13,lec13_v3,2018-11-13,530,530
127,Week 7,Lecture 13,lec13_v4,2018-11-22,415,397
127,Week 7,Lecture 13,lec13_v5,2018-11-22,254,254
127,Week 7,Lecture 13,lec13_v6,2018-11-22,561,3
127,Week 7,Lecture 13,lec13_v7,2018-11-26,218,4
127,Week 7,Lecture 13,lec13_v8,2018-11-28,127,75
127,Week 7,Lecture 13,lec13_v9,2018-11-28,249,249
127,Week 7,Lecture 14,lec14_v0,2018-11-28,204,71
127,Week 7,Lecture 14,lec14_v1,2018-11-28,297,60
127,Week 7,Lecture 14,lec14_v2,2018-12-09,395,244
127,Week 7,Lecture 14,lec14_v3,2018-12-09,183,183
127,Week 8,Lecture 15,lec15_v0,2018-12-10,591,18
127,Week 8,Lecture 15,lec15_v1,2018-12-10,435,294
127,Week 8,Lecture 15,lec15_v10,2018-12-11,130,39
127,Week 8,Lecture 15,lec15_v11,2018-12-11,426,426
127,Week 8,Lecture 15,lec15_v2,2018-12-11,452,124
127,Week 8,Lecture 15,lec15_v3,2018-12-11,401,366
127,Week 8,Lecture 15,lec15_v4,2018-12-11,187,97
127,Week 8,Lecture 15,lec15_v5,2018-12-12,136,136
127,Week 8,Lecture 15,lec15_v6,2018-12-12,128,128
127,Week 8,Lecture 15,lec15_v7,2018-12-17,557,365
127,Week 8,Lecture 15,lec15_v8,2018-12-17,457,24
127,Week 8,Lecture 15,lec15_v9,2018-12-17,583,61
127,Week 8,Lecture 16,lec16_v0,2018-12-17,273,208
127,Week 8,Lecture 16,lec16_v1,2018-12-17,600,227
127,Week 8,Lecture 16,lec16_v2,2018-12-17,156,156
127,Week 8,Lecture 16,lec16_v3,2018-12-17,382,262
127,Week 8,Lecture 16,lec16_v4,2018-12-17,474,311
127,Week 8,Lecture 16,lec16_v5,2018-12-17,552,313
127,Week 8,Lecture 16,lec16_v6,2018-12-17,474,474
127,Week 8,Lecture 16,lec16_v7,2018-12-17,458,443
127,Week 8,Lecture 16,lec16_v8,2018-12-17,501,401
127,Week 8,Lecture 16,lec16_v9,2018-12-17,560,150
128,Week 1,Lecture 1,lec1_v2,2018-09-21,343,59
129,Week 1,Lecture 1,lec1_v0,2018-09-17,389,332
129,Week 1,Lecture 1,lec1_v1,2018-09-18,564,192
129,Week 1,Lecture 1,lec1_v2,2018-09-18,343,343
129,Week 1,Lecture 1,lec1_v3,2018-09-18,364,281
129,Week 1,Lecture 1,lec1_v4,2018-09-26,402,402
129,Week 1,Lecture 1,lec1_v5,2018-09-26,208,86
129,Week 1,Lecture 1,lec1_v6,2018-09-26,366,348
129,Week 1,Lecture 1,lec1_v7,2018-09-29,422,422
129,Week 1,Lecture 2,lec2_v0,2018-09-29,265,139
129,Week 1,Lecture 2,lec2_v1,2018-09-29,163,163
129,Week 1,Lecture 2,lec2_v2,2018-10-09,509,2
129,Week 1,Lecture 2,lec2_v3,2018-10-09,453,361
129,Week 2,Lecture 3,lec3_v0,2018-10-12,584,191
129,Week 2,Lecture 3,lec3_v1,2018-10-13,434,434
129,Week 2,Lecture 3,lec3_v10,2018-10-13,343,343
129,Week 2,Lecture 3,lec3_v11,2018-10-13,331,331
129,Week 2,Lecture 3,lec3_v2,2018-10-13,416,416
129,Week 2,Lecture 3,lec3_v3,2018-10-13,195,195
129,Week 2,Lecture 3,lec3_v4,2018-10-13,127,127
129,Week 2,Lecture 3,lec3_v5,2018-10-27,374,374
129,Week 2,Lecture 3,lec3_v6,2018-11-01,148,148
129,Week 2,Lecture 3,lec3_v7,2018-11-01,211,211
129,Week 2,Lecture 3,lec3_v8,2018-11-01,236,185
129,Week 2,Lecture 3,lec3_v9,2018-11-01,134,93
129,Week 2,Lecture 4,lec4_v0,2018-11-01,427,427
129,Week 2,Lecture 4,lec4_v1,2018-11-01,360,171
129,Week 2,Lecture 4,lec4_v2,2018-11-01,438,224
129,Week 2,Lecture 4,lec4_v3,2018-11-01,339,339
129,Week 2,Lecture 4,lec4_v4,2018-11-01,253,253
129,Week 2,Lecture 4,lec4_v5,2018-11-01,599,205
129,Week 2,Lecture 4,lec4_v6,2018-11-01,598,116
129,Week 2,Lecture 4,lec4_v7,2018-11-02,524,462
129,Week 3,Lecture 5,lec5_v0,2018-11-02,230,33
129,Week 3,Lecture 5,lec5_v1,2018-11-02,259,93
129,Week 3,Lecture 5,lec5_v2,2018-11-02,153,153
129,Week 3,Lecture 5,lec5_v3,2018-11-02,488,488
129,Week 3,Lecture 5,lec5_v4,2018-11-02,312,312
129,Week 3,Lecture 5,lec5_v5,2018-11-08,527,112
129,Week 3,Lecture 6,lec6_v0,2018-11-08,527,164
129,Week 3,Lecture 6,lec6_v1,2018-11-08,120,120
129,Week 3,Lecture 6,lec6_v10,2018-11-08,249,249
129,Week 3,Lecture 6,lec6_v11,2018-11-08,161,28
129,Week 3,Lecture 6,lec6_v2,2018-11-08,220,220
129,Week 3,Lecture 6,lec6_v3,2018-11-08,557,219
129,Week 3,Lecture 6,lec6_v4,2018-11-08,346,346
129,Week 3,Lecture 6,lec6_v5,2018-11-08,591,190
129,Week 3,Lecture 6,lec6_v6,2018-11-08,311,311
129,Week 3,Lecture 6,lec6_v7,2018-11-08,155,155
129,Week 3,Lecture 6,lec6_v8,2018-11-08,422,337
129,Week 3,Lecture 6,lec6_v9,2018-11-08,494,411
129,Week 4,Lecture 7,lec7_v0,2018-11-09,484,166
129,Week 4,Lecture 7,lec7_v1,2018-11-09,176,176
129,Week 4,Lecture 7,lec7_v10,2018-11-09,472,76
129,Week 4,Lecture 7,lec7_v11,2018-11-09,182,182
129,Week 4,Lecture 7,lec7_v2,2018-11-09,238,160
129,Week 4,Lecture 7,lec7_v3,2018-11-09,168,168
129,Week 4,Lecture 7,lec7_v4,2018-11-09,148,148
129,Week 4,Lecture 7,lec7_v5,2018-11-09,503,503
129,Week 4,Lecture 7,lec7_v6,2018-11-09,205,186
129,Week 4,Lecture 7,lec7_v7,2018-11-09,389,362
129,Week 4,Lecture 7,lec7_v8,2018-11-09,335,335
129,Week 4,Lecture 7,lec7_v9,2018-11-10,211,57
129,Week 4,Lecture 8,lec8_v0,2018-11-10,322,252
129,Week 4,Lecture 8,lec8_v1,2018-11-10,222,14
129,Week 4,Lecture 8,lec8_v2,2018-11-10,249,212
129,Week 4,Lecture 8,lec8_v3,2018-11-10,587,27
129,Week 4,Lecture 8,lec8_v4,2018-11-10,506,433
129,Week 5,Lecture 10,lec10_v0,2018-11-10,400,400
129,Week 5,Lecture 10,lec10_v1,2018-11-10,236,236
129,Week 5,Lecture 10,lec10_v2,2018-11-10,409,409
129,Week 5,Lecture 10,lec10_v3,2018-11-10,298,206
129,Week 5,Lecture 9,lec9_v0,2018-11-10,221,98
129,Week 5,Lecture 9,lec9_v1,2018-11-10,309,40
129,Week 5,Lecture 9,lec9_v10,2018-11-10,262,3
129,Week 5,Lecture 9,lec9_v2,2018-11-10,530,188
129,Week 5,Lecture 9,lec9_v3,2018-11-10,428,428
129,Week 5,Lecture 9,lec9_v4,2018-11-11,168,118
129,Week 5,Lecture 9,lec9_v5,2018-11-11,595,311
129,Week 5,Lecture 9,lec9_v6,2018-11-12,222,222
129,Week 5,Lecture 9,lec9_v7,2018-11-12,244,151
129,Week 5,Lecture 9,lec9_v8,2018-11-12,491,453
129,Week 5,Lecture 9,lec9_v9,2018-11-12,278,278
129,Week 6,Lecture 11,lec11_v0,2018-11-20,352,352
129,Week 6,Lecture 11,lec11_v1,2018-11-20,396,194
129,Week 6,Lecture 11,lec11_v10,2018-11-20,572,204
129,Week 6,Lecture 11,lec11_v11,2018-11-20,214,214
129,Week 6,Lecture 11,lec11_v2,2018-11-21,536,295
129,Week 6,Lecture 11,lec11_v3,2018-11-21,207,80
129,Week 6,Lecture 11,lec11_v4,2018-11-21,194,194
129,Week 6,Lecture 11,lec11_v5,2018-11-21,556,533
129,Week 6,Lecture 11,lec11_v6,2018-11-21,513,279
129,Week 6,Lecture 11,lec11_v7,2018-11-21,240,114
129,Week 6,Lecture 11,lec11_v8,2018-11-21,211,63
129,Week 6,Lecture 11,lec11_v9,2018-11-21,475,475
129,Week 6,Lecture 12,lec12_v0,2018-11-21,410,74
129,Week 6,Lecture 12,lec12_v1,2018-11-21,322,158
129,Week 6,Lecture 12,lec12_v10,2018-11-22,261,261
129,Week 6,Lecture 12,lec12_v2,2018-11-22,169,169
129,Week 6,Lecture 12,lec12_v3,2018-11-23,138,138
129,Week 6,Lecture 12,lec12_v4,2018-11-23,583,567
129,Week 6,Lecture 12,lec12_v5,2018-11-23,234,65
129,Week 6,Lecture 12,lec12_v6,2018-11-23,458,238
129,Week 6,Lecture 12,lec12_v7,2018-11-23,243,210
129,Week 6,Lecture 12,lec12_v8,2018-11-23,516,516
129,Week 6,Lecture 12,lec12_v9,2018-11-23,406,49
129,Week 7,Lecture 13,lec13_v0,2018-11-25,153,153
129,Week 7,Lecture 13,lec13_v1,2018-11-28,229,147
129,Week 7,Lecture 13,lec13_v2,2018-11-28,389,263
129,Week 7,Lecture 13,lec13_v3,2018-11-28,530,85
129,Week 7,Lecture 13,lec13_v4,2018-11-30,415,111
129,Week 7,Lecture 13,lec13_v5,2018-11-30,254,163
129,Week 7,Lecture 13,lec13_v6,2018-11-30,561,553
129,Week 7,Lecture 13,lec13_v7,2018-11-30,218,114
129,Week 7,Lecture 13,lec13_v8,2018-11-30,127,127
129,Week 7,Lecture 13,lec13_v9,2018-11-30,249,76
129,Week 7,Lecture 14,lec14_v0,2018-11-30,204,204
129,Week 7,Lecture 14,lec14_v1,2018-11-30,297,297
129,Week 7,Lecture 14,lec14_v2,2018-11-30,395,253
129,Week 7,Lecture 14,lec14_v3,2018-11-30,183,18
129,Week 8,Lecture 15,lec15_v0,2018-11-30,591,193
129,Week 8,Lecture 15,lec15_v1,2018-11-30,435,272
129,Week 8,Lecture 15,lec15_v10,2018-11-30,130,130
129,Week 8,Lecture 15,lec15_v11,2018-11-30,426,397
129,Week 8,Lecture 15,lec15_v2,2018-11-30,452,452
129,Week 8,Lecture 15,lec15_v3,2018-11-30,401,248
129,Week 8,Lecture 15,lec15_v4,2018-11-30,187,187
129,Week 8,Lecture 15,lec15_v5,2018-11-30,136,136
129,Week 8,Lecture 15,lec15_v6,2018-12-01,128,128
129,Week 8,Lecture 15,lec15_v7,2018-12-01,557,46
129,Week 8,Lecture 15,lec15_v8,2018-12-01,457,346
129,Week 8,Lecture 15,lec15_v9,2018-12-02,583,566
129,Week 8,Lecture 16,lec16_v0,2018-12-02,273,273
129,Week 8,Lecture 16,lec16_v1,2018-12-02,600,512
129,Week 8,Lecture 16,lec16_v2,2018-12-02,156,134
129,Week 8,Lecture 16,lec16_v3,2018-12-02,382,40
129,Week 8,Lecture 16,lec16_v4,2018-12-02,474,65
129,Week 8,Lecture 16,lec16_v5,2018-12-02,552,308
129,Week 8,Lecture 16,lec16_v6,2018-12-03,474,40
129,Week 8,Lecture 16,lec16_v7,2018-12-04,458,432
129,Week 8,Lecture 16,lec16_v8,2018-12-04,501,501
129,Week 8,Lecture 16,lec16_v9,2018-12-04,560,123
130,Week 1,Lecture 1,lec1_v0,2018-09-18,389,3
130,Week 1,Lecture 1,lec1_v1,2018-09-18,564,40
130,Week 1,Lecture 1,lec1_v2,2018-09-18,343,343
130,Week 1,Lecture 1,lec1_v3,2018-09-18,364,89
130,Week 1,Lecture 1,lec1_v4,2018-09-18,402,402
130,Week 1,Lecture 1,lec1_v5,2018-09-18,208,208
130,Week 1,Lecture 1,lec1_v6,2018-09-18,366,66
130,Week 1,Lecture 1,lec1_v7,2018-09-22,422,422
130,Week 1,Lecture 2,lec2_v0,2018-09-24,265,265
130,Week 1,Lecture 2,lec2_v1,2018-09-26,163,163
130,Week 1,Lecture 2,lec2_v2,2018-09-24,509,475
130,Week 1,Lecture 2,lec2_v3,2018-09-26,453,453
130,Week 2,Lecture 3,lec3_v0,2018-09-26,584,300
130,Week 2,Lecture 3,lec3_v1,2018-09-26,434,157
130,Week 2,Lecture 3,lec3_v10,2018-09-27,343,343
130,Week 2,Lecture 3,lec3_v11,2018-09-27,331,323
130,Week 2,Lecture 3,lec3_v2,2018-09-27,416,416
130,Week 2,Lecture 3,lec3_v3,2018-09-27,195,108
130,Week 2,Lecture 3,lec3_v4,2018-09-27,127,51
130,Week 2,Lecture 3,lec3_v5,2018-09-27,374,38
130,Week 2,Lecture 3,lec3_v6,2018-09-27,148,148
130,Week 2,Lecture 3,lec3_v7,2018-09-27,211,63
130,Week 2,Lecture 3,lec3_v8,2018-09-27,236,94
130,Week 2,Lecture 3,lec3_v9,2018-09-27,134,134
130,Week 2,Lecture 4,lec4_v0,2018-09-27,427,227
130,Week 2,Lecture 4,lec4_v1,2018-09-27,360,69
130,Week 2,Lecture 4,lec4_v2,2018-09-27,438,180
130,Week 2,Lecture 4,lec4_v3,2018-09-28,339,161
130,Week 2,Lecture 4,lec4_v4,2018-10-20,253,253
130,Week 2,Lecture 4,lec4_v5,2018-10-20,599,241
130,Week 2,Lecture 4,lec4_v6,2018-10-20,598,543
130,Week 2,Lecture 4,lec4_v7,2018-10-20,524,238
130,Week 3,Lecture 5,lec5_v0,2018-10-22,230,81
130,Week 3,Lecture 5,lec5_v1,2018-10-22,259,86
130,Week 3,Lecture 5,lec5_v2,2018-10-22,153,55
130,Week 3,Lecture 5,lec5_v3,2018-10-23,488,291
130,Week 3,Lecture 5,lec5_v4,2018-10-23,312,312
130,Week 3,Lecture 5,lec5_v5,2018-10-23,527,181
130,Week 3,Lecture 6,lec6_v0,2018-10-23,527,527
130,Week 3,Lecture 6,lec6_v1,2018-10-23,120,120
130,Week 3,Lecture 6,lec6_v10,2018-10-23,249,249
130,Week 3,Lecture 6,lec6_v11,2018-10-23,161,161
130,Week 3,Lecture 6,lec6_v2,2018-10-23,220,220
130,Week 3,Lecture 6,lec6_v3,2018-10-23,557,155
130,Week 3,Lecture 6,lec6_v4,2018-10-23,346,346
130,Week 3,Lecture 6,lec6_v5,2018-10-23,591,62
130,Week 3,Lecture 6,lec6_v6,2018-10-29,311,105
130,Week 3,Lecture 6,lec6_v7,2018-10-29,155,155
130,Week 3,Lecture 6,lec6_v8,2018-11-04,422,31
130,Week 3,Lecture 6,lec6_v9,2018-11-08,494,494
130,Week 4,Lecture 7,lec7_v0,2018-11-16,484,88
130,Week 4,Lecture 7,lec7_v1,2018-11-16,176,52
130,Week 4,Lecture 7,lec7_v10,2018-11-20,472,154
130,Week 4,Lecture 7,lec7_v11,2018-11-20,182,2
130,Week 4,Lecture 7,lec7_v2,2018-11-20,238,238
130,Week 4,Lecture 7,lec7_v3,2018-11-20,168,168
130,Week 4,Lecture 7,lec7_v4,2018-11-23,148,148
130,Week 4,Lecture 7,lec7_v5,2018-11-23,503,194
130,Week 4,Lecture 7,lec7_v6,2018-11-27,205,53
130,Week 4,Lecture 7,lec7_v7,2018-11-27,389,123
130,Week 4,Lecture 7,lec7_v8,2018-11-27,335,151
130,Week 4,Lecture 7,lec7_v9,2018-11-27,211,211
130,Week 4,Lecture 8,lec8_v0,2018-11-27,322,322
130,Week 4,Lecture 8,lec8_v1,2018-11-27,222,166
130,Week 4,Lecture 8,lec8_v2,2018-11-27,249,249
130,Week 4,Lecture 8,lec8_v3,2018-11-27,587,197
130,Week 4,Lecture 8,lec8_v4,2018-11-27,506,506
130,Week 5,Lecture 10,lec10_v0,2018-11-28,400,394
130,Week 5,Lecture 10,lec10_v1,2018-11-28,236,236
130,Week 5,Lecture 10,lec10_v2,2018-11-28,409,409
130,Week 5,Lecture 10,lec10_v3,2018-11-28,298,259
130,Week 5,Lecture 9,lec9_v0,2018-11-28,221,221
130,Week 5,Lecture 9,lec9_v1,2018-11-28,309,309
130,Week 5,Lecture 9,lec9_v10,2018-11-28,262,16
130,Week 5,Lecture 9,lec9_v2,2018-11-28,530,400
130,Week 5,Lecture 9,lec9_v3,2018-11-28,428,272
130,Week 5,Lecture 9,lec9_v4,2018-11-28,168,168
130,Week 5,Lecture 9,lec9_v5,2018-11-28,595,22
130,Week 5,Lecture 9,lec9_v6,2018-11-28,222,222
130,Week 5,Lecture 9,lec9_v7,2018-12-09,244,142
130,Week 5,Lecture 9,lec9_v8,2018-12-09,491,20
130,Week 5,Lecture 9,lec9_v9,2018-12-09,278,25
130,Week 6,Lecture 11,lec11_v0,2018-12-09,352,325
130,Week 6,Lecture 11,lec11_v1,2018-12-09,396,229
130,Week 6,Lecture 11,lec11_v10,2018-12-09,572,309
130,Week 6,Lecture 11,lec11_v11,2018-12-09,214,214
130,Week 6,Lecture 11,lec11_v2,2018-12-09,536,332
130,Week 6,Lecture 11,lec11_v3,2018-12-09,207,112
130,Week 6,Lecture 11,lec11_v4,2018-12-09,194,194
130,Week 6,Lecture 11,lec11_v5,2018-12-09,556,435
130,Week 6,Lecture 11,lec11_v6,2018-12-09,513,406
130,Week 6,Lecture 11,lec11_v7,2018-12-10,240,18
130,Week 6,Lecture 11,lec11_v8,2018-12-10,211,28
130,Week 6,Lecture 11,lec11_v9,2018-12-10,475,356
130,Week 6,Lecture 12,lec12_v0,2018-12-10,410,410
130,Week 6,Lecture 12,lec12_v1,2018-12-10,322,322
130,Week 6,Lecture 12,lec12_v10,2018-12-18,261,261
130,Week 6,Lecture 12,lec12_v2,2018-12-20,169,169
130,Week 6,Lecture 12,lec12_v3,2018-12-20,138,138
130,Week 6,Lecture 12,lec12_v4,2018-12-20,583,102
130,Week 6,Lecture 12,lec12_v5,2018-12-23,234,234
130,Week 6,Lecture 12,lec12_v6,2018-12-23,458,228
130,Week 6,Lecture 12,lec12_v7,2018-12-23,243,243
130,Week 6,Lecture 12,lec12_v8,2018-12-23,516,516
131,Week 1,Lecture 1,lec1_v0,2018-10-16,389,186
131,Week 1,Lecture 1,lec1_v1,2018-10-16,564,539
131,Week 1,Lecture 1,lec1_v6,2018-09-16,366,331
132,Week 1,Lecture 1,lec1_v0,2018-09-22,389,373
132,Week 1,Lecture 1,lec1_v1,2018-09-22,564,59
132,Week 1,Lecture 1,lec1_v2,2018-09-22,343,247
132,Week 1,Lecture 1,lec1_v3,2018-09-27,364,263
132,Week 1,Lecture 1,lec1_v4,2018-09-22,402,306
132,Week 1,Lecture 1,lec1_v5,2018-09-28,208,122
132,Week 1,Lecture 1,lec1_v7,2018-09-22,422,8
132,Week 1,Lecture 2,lec2_v1,2018-09-28,163,163
132,Week 2,Lecture 3,lec3_v11,2018-09-28,331,30
133,Week 1,Lecture 1,lec1_v1,2018-10-06,564,132
133,Week 1,Lecture 1,lec1_v2,2018-10-06,343,102
133,Week 1,Lecture 1,lec1_v3,2018-10-06,364,21
134,Week 1,Lecture 1,lec1_v0,2018-10-16,389,110
134,Week 1,Lecture 1,lec1_v1,2018-10-16,564,111
134,Week 1,Lecture 1,lec1_v2,2018-09-18,343,295
134,Week 1,Lecture 1,lec1_v4,2018-10-16,402,137
134,Week 1,Lecture 1,lec1_v7,2018-10-05,422,276
134,Week 1,Lecture 2,lec2_v0,2018-10-05,265,231
135,Week 1,Lecture 1,lec1_v0,2018-09-18,389,379
135,Week 1,Lecture 1,lec1_v1,2018-10-20,564,275
135,Week 1,Lecture 1,lec1_v2,2018-10-23,343,239
135,Week 1,Lecture 1,lec1_v3,2018-10-20,364,192
135,Week 1,Lecture 1,lec1_v4,2018-10-23,402,254
135,Week 1,Lecture 1,lec1_v5,2018-10-23,208,126
135,Week 1,Lecture 1,lec1_v6,2018-10-20,366,10
135,Week 1,Lecture 1,lec1_v7,2018-10-23,422,345
135,Week 1,Lecture 2,lec2_v1,2018-10-23,163,152
135,Week 1,Lecture 2,lec2_v2,2018-10-23,509,385
136,Week 1,Lecture 1,lec1_v1,2018-09-15,564,462
136,Week 1,Lecture 1,lec1_v3,2018-09-15,364,75
137,Week 1,Lecture 1,lec1_v0,2018-09-16,389,70
137,Week 1,Lecture 1,lec1_v1,2018-09-17,564,10
137,Week 1,Lecture 1,lec1_v2,2018-09-28,343,293
137,Week 1,Lecture 1,lec1_v4,2018-09-28,402,115
137,Week 1,Lecture 2,lec2_v0,2018-09-16,265,189
139,Week 1,Lecture 1,lec1_v0,2018-09-18,389,145
139,Week 1,Lecture 1,lec1_v1,2018-09-18,564,210
140,Week 1,Lecture 1,lec1_v0,2018-10-19,389,71
140,Week 1,Lecture 1,lec1_v1,2018-10-19,564,449
140,Week 1,Lecture 1,lec1_v2,2018-10-19,343,258
140,Week 1,Lecture 1,lec1_v3,2018-10-19,364,262
140,Week 1,Lecture 1,lec1_v4,2018-09-18,402,347
140,Week 1,Lecture 1,lec1_v5,2018-10-20,208,112
140,Week 1,Lecture 1,lec1_v6,2018-10-20,366,207
